ENT,MUN,LOC,TIPOLOC,OTROTIPO_C,DIS_TRANS,AUTO,MICRO,CAMION,TAXI,BICI,BARCO,AUTOCAB,MICROCAB,CAMIONCAB,TAXICAB,BICICAB,BARCOCAB,TRANSPRIN,FRECUENCIA,TIEMPO,ABASTECIM,AGUACOB,AGUAFUEN,AGUAOFUEN_C,DRENAJE,DRENAJECOB,DDRENAJE,ODDRENAJE_C,LIMCALLE,RECBASURA,DESBASURA,ODESBASURA_C,ALUMBRADO,ENFUENTE,ENOFUENTE_C,ALUMBCOB,MANZANA,RECUBCOB,BANQUETAS,PLAZA,CANCHA,PARQUE,BIBLIOTECA,CULTURA,SALON,FRIJOL,MAIZ,TORTILLA,PAN,ARROZ,LECHE,HUEVO,CARNE,POLLO,PESCADO,FRUTA,TIANGUIS,ABARROTE,DICONSA,LICONSA,FARMACIA,PAPELERIA,FERRETERIA,ROPA,LOZA,MUEBLE,MATERIAL,GAS,GOB_EDO,GOB_MUN,ORG_NG,OTRO_CC,OTRO_CD_C,CLINICA,MEDICO,PARTERA,BRIGADA,PROMOTOR,CURANDERO,TELEFONO,INTERNET,SENALCEL,TELEVISIONA,TELEVISIONP,DINERO,LTRABAJO,ACTAGR_V,ACTAGR_CF,ACTAGR_NO,ACTPEC_V,ACTPEC_CF,ACTPEC_NO,ACTMIN_V,ACTMIN_CF,ACTMIN_NO,ACTFOR_V,ACTFOR_CF,ACTFOR_NO,ACTREC_V,ACTREC_CF,ACTREC_NO,ACTPES_V,ACTPES_CF,ACTPES_NO,ACTART_V,ACTART_CF,ACTART_NO,OTRAACT_V,OTRAACT_CF,OTRAACT_NO,OTRAACT_C,ACT_PRIN,OACT_PRIN_C,PRODUCTO_C1,PRODUCTO_C2,PRODUCTO_C3,AUTMUN,OTRAMUN_C,CEJIDAL,INDIGENA,TRADICIONAL,POLICIA,CONFLICTO1,CONFLICTO2,CONFLICTO3,CONFLICTO4,CONFLICTO5,OCONF,OCONF_D_C,SEQUIA,HELADA,INUNDACION,INCENDIO,TEMBLOR,CICLON,OTRO_DANO,OTRO_DANO_DES_C,AIRE,MOTOR,BASURERO,RUIDO,AGUA,A_NEGRA,RIOS,PESTICIDAS,TERRENOS,PLAGAS,OCONT,OCONT_D_C,HABLALI,USOESC,USOIGL,USOFEST,USOCOMP,USOFAM,USOHOG,PROBLEMA,PROBLEMA_O_C,POBTOT,TAMLOC,LOC_LENGUA40PC
09,009,0210,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,3,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,7,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,05,,,,09,,,03,,,06,,5,,111138,,,6,,2,4,5,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,9,9,9,9,9,9,01,,187,2,3
09,009,0211,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,3,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,7,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,5,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,126,2,3
09,009,0213,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,1,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,3,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,05,,,,09,,,03,,,06,,5,,999999,,,5,012,2,4,6,8,2,4,6,7,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,3,,,,,,,06,,66,1,3
09,009,0214,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,2,,2,4,6,8,2,4,6,7,1,4,,1,3,6,8,1,4,6,,1,4,6,7,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,222,2,3
09,009,0215,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,1,4,3,,02,,,,06,,,09,,,03,,,06,07,,,,,03,,,06,,1,,111115,,,1,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,11,1,3
09,009,0216,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,98,1,3
09,009,0217,02,,1,2,3,6,8,2,4,,3,,,,,2,4,90,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,3,5,8,2,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112012,,,5,106,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,413,3,3
09,009,0218,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,5,106,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,05,,6,1,3
09,009,0219,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,4,3,,,2,4,6,8,2,4,1,3,5,8,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,7,2,4,5,101,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,191,2,3
09,009,0222,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,4,6,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,1,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,03,,47,1,3
09,009,0223,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,4,3,,,2,4,6,8,2,4,2,4,5,7,1,4,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,02,,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,111115,,6,,2,4,6,8,1,4,6,7,1,4,,1,3,6,7,1,4,5,101,2,4,6,7,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,08,,111,2,3
09,009,0224,02,,1,1,3,6,8,2,4,1,1,,,,,1,4,30,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,1,4,5,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,1,,2,4,6,8,1,4,6,7,1,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,207,2,3
09,009,0226,02,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,7,2,4,,1,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,13,1,3
09,009,0227,02,,3,,,,,,,,,,,,,,,,2,2,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,7,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111183,,,6,,2,4,6,8,2,4,6,7,1,4,,1,3,6,7,2,4,6,,1,4,5,7,2,4,6,8,2,3,6,,3,,,,,,,05,,46,1,3
09,009,0228,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,12,1,3
09,009,0229,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,3,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,2,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,7,2,4,,1,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,1,3,6,,3,,,,,,,01,,20,1,3
09,009,0230,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,4,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111074,111066,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,08,,1,1,3
09,009,0233,02,,3,,,,,,,,,,,,,,,,1,1,1,,1,2,5,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,4,5,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,1,01,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,10,,166,2,3
09,009,0234,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,2,,4,3,,,2,4,6,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,2,01,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,01,,36,1,3
09,009,0235,02,,3,,,,,,,,,,,,,,,,2,2,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,2,01,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,10,,88,1,3
09,009,0236,02,,3,,,,,,,,,,,,,,,,1,1,1,,1,1,5,,2,3,5,,1,1,,1,3,,,2,4,6,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,1,4,5,7,1,4,2,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,3,,,,,,,06,,10,1,3
09,009,0237,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,5,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,10,,5,1,3
09,009,0239,02,,3,,,,,,,,,,,,,,,,2,2,7,095,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,1,01,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111115,,,5,106,2,4,6,8,2,4,6,8,2,4,,1,3,6,7,1,4,6,,1,3,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,70,1,3
09,009,0241,02,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,3,5,,1,1,,1,3,,,2,4,6,8,2,4,1,4,5,7,1,4,5,8,2,4,5,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,1,4,2,4,5,7,2,4,3,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,2,,112022,,,5,106,2,4,6,7,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,64,1,3
09,009,0242,02,,3,,,,,,,,,,,,,,,,2,3,1,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,3,5,7,2,4,6,8,2,4,5,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,1,4,2,3,5,7,1,4,3,01,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,7,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,7,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,08,,300,3,3
09,009,0243,02,,3,,,,,,,,,,,,,,,,1,2,1,,1,3,5,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,5,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,1,4,2,4,5,7,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,20,1,3
09,009,0244,02,,1,1,4,6,8,2,4,1,,,,,,1,2,30,4,,,,3,,,,1,3,5,,1,1,,3,3,,,1,3,5,8,2,4,2,3,6,7,1,4,6,7,1,4,5,1,3,5,7,1,3,1,3,6,8,1,3,2,3,6,8,,1,3,6,7,1,4,2,4,5,7,2,4,3,01,,,04,,,,,09,,02,,,05,,,,09,,,03,,,06,,1,,111096,111066,111998,6,,1,4,6,8,1,4,6,8,1,4,,1,3,6,7,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,4,01,,31,1,3
09,009,0245,02,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,3,5,,1,1,,4,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,7,2,4,,2,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,06,,114,2,3
09,009,0246,02,,3,,,,,,,,,,,,,,,,2,4,1,,1,4,5,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,1,01,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,7,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,4,6,8,1,4,5,041,1,2,4,6,8,2,3,06,,140,2,3
09,009,0248,02,,1,2,3,6,7,2,4,,1,,1,,,2,5,25,4,,,,3,,,,1,3,5,,1,1,,1,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,4,5,7,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,5,8,2,4,5,8,2,4,,1,3,5,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,06,,111,2,3
09,009,0249,02,,1,1,4,6,8,2,4,3,,,,,,1,4,40,4,,,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111084,,,5,111,2,4,6,8,2,4,6,7,2,4,,2,4,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,11,1,3
09,009,0250,02,,3,,,,,,,,,,,,,,,,2,2,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,6,8,2,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,02,,04,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,5,089,2,4,6,8,1,4,5,7,1,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,9,9,9,9,9,9,06,,25,1,3
09,009,0251,02,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,03,,48,1,3
09,009,0252,02,,1,1,3,6,8,2,4,1,1,,,,,1,4,45,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,1,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,9,9,9,9,9,9,05,,95,1,3
09,009,0253,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,1,4,3,,02,,04,,,,,09,01,,,,,06,,,09,,,03,,,06,,2,,112007,,,5,998,1,4,6,8,2,4,6,7,2,4,,2,3,6,7,1,4,5,101,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,95,1,3
09,009,0254,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,1,9,9,2,4,6,8,2,4,1,3,5,8,1,3,5,8,2,4,5,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,1,4,3,,02,,04,,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112015,,,6,,2,4,6,8,2,4,6,8,1,3,111,2,3,6,8,2,4,5,101,2,4,6,8,2,4,6,8,2,4,5,998,1,9,9,9,9,9,9,11,998,367,3,3
09,009,0256,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,5,8,1,4,6,,2,4,6,8,2,4,5,8,2,4,6,,1,9,9,9,9,9,9,05,,221,2,3
09,009,0257,02,,3,,,,,,,,,,,,,,,,1,3,1,,3,,,,2,3,5,,1,1,,3,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,3,5,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,3,5,7,1,4,3,01,02,,04,05,,,,09,,,03,04,05,,,,09,01,,,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,7,2,4,,1,3,5,7,1,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,9,9,9,9,9,9,05,,78,1,3
09,009,0258,02,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,1,4,3,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,5,087,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,08,,10,1,3
09,009,0264,02,,3,,,,,,,,,,,,,,,,3,,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,4,6,7,1,3,5,7,1,3,5,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,5,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,2,4,6,8,1,4,10,,49,1,3
09,009,0265,02,,3,,,,,,,,,,,,,,,,1,1,1,,1,2,3,,2,3,5,,1,2,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,1,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,5,087,2,4,6,7,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,04,,107,2,3
09,009,0266,02,,1,2,3,6,7,2,4,,3,,3,,,2,4,40,4,,,,3,,,,2,3,5,,1,1,,3,3,,,2,4,6,8,2,4,2,4,6,8,2,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,5,087,2,4,5,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,146,2,3
09,009,0268,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,06,,161,2,3
09,009,0269,02,,3,,,,,,,,,,,,,,,,2,1,7,095,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,4,6,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,5,106,1,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,2,3,06,,236,2,3
09,009,0271,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,2,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,34,1,3
09,009,0274,02,,3,,,,,,,,,,,,,,,,1,4,1,,1,4,3,,2,3,5,,1,1,,3,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,3,5,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,3,6,8,2,4,2,3,5,7,1,4,3,01,,,04,,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,7,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,03,,12,1,3
